filepath,label
chunks\real\obama-original_chunk143.wav,0
chunks\real\obama-original_chunk144.wav,0
chunks\real\obama-original_chunk145.wav,0
chunks\real\obama-original_chunk146.wav,0
chunks\real\obama-original_chunk147.wav,0
chunks\real\obama-original_chunk148.wav,0
chunks\real\obama-original_chunk149.wav,0
chunks\real\obama-original_chunk15.wav,0
chunks\real\obama-original_chunk150.wav,0
chunks\real\obama-original_chunk151.wav,0
chunks\real\obama-original_chunk152.wav,0
chunks\real\obama-original_chunk153.wav,0
chunks\real\obama-original_chunk154.wav,0
chunks\real\obama-original_chunk155.wav,0
chunks\real\obama-original_chunk156.wav,0
chunks\real\obama-original_chunk157.wav,0
chunks\real\obama-original_chunk158.wav,0
chunks\real\obama-original_chunk159.wav,0
chunks\real\obama-original_chunk16.wav,0
chunks\real\obama-original_chunk160.wav,0
chunks\real\obama-original_chunk161.wav,0
chunks\real\obama-original_chunk162.wav,0
chunks\real\obama-original_chunk163.wav,0
chunks\real\obama-original_chunk164.wav,0
chunks\real\obama-original_chunk165.wav,0
chunks\real\obama-original_chunk166.wav,0
chunks\real\obama-original_chunk167.wav,0
chunks\real\obama-original_chunk168.wav,0
chunks\real\obama-original_chunk169.wav,0
chunks\real\obama-original_chunk17.wav,0
chunks\real\obama-original_chunk170.wav,0
chunks\real\obama-original_chunk171.wav,0
chunks\real\obama-original_chunk172.wav,0
chunks\real\obama-original_chunk173.wav,0
chunks\real\obama-original_chunk174.wav,0
chunks\real\obama-original_chunk175.wav,0
chunks\real\obama-original_chunk176.wav,0
chunks\real\obama-original_chunk177.wav,0
chunks\real\obama-original_chunk178.wav,0
chunks\real\obama-original_chunk179.wav,0
chunks\real\obama-original_chunk18.wav,0
chunks\real\obama-original_chunk180.wav,0
chunks\real\obama-original_chunk181.wav,0
chunks\real\obama-original_chunk182.wav,0
chunks\real\obama-original_chunk183.wav,0
chunks\real\obama-original_chunk184.wav,0
chunks\real\obama-original_chunk185.wav,0
chunks\real\obama-original_chunk186.wav,0
chunks\real\obama-original_chunk187.wav,0
chunks\real\obama-original_chunk188.wav,0
chunks\real\obama-original_chunk189.wav,0
chunks\real\obama-original_chunk19.wav,0
chunks\real\obama-original_chunk190.wav,0
chunks\real\obama-original_chunk191.wav,0
chunks\real\obama-original_chunk192.wav,0
chunks\real\obama-original_chunk193.wav,0
chunks\real\obama-original_chunk194.wav,0
chunks\real\obama-original_chunk195.wav,0
chunks\real\obama-original_chunk196.wav,0
chunks\real\obama-original_chunk197.wav,0
chunks\real\obama-original_chunk198.wav,0
chunks\real\obama-original_chunk199.wav,0
chunks\real\obama-original_chunk2.wav,0
chunks\real\obama-original_chunk20.wav,0
chunks\real\obama-original_chunk21.wav,0
chunks\real\obama-original_chunk22.wav,0
chunks\real\obama-original_chunk23.wav,0
chunks\real\obama-original_chunk24.wav,0
chunks\real\obama-original_chunk25.wav,0
chunks\real\obama-original_chunk26.wav,0
chunks\real\obama-original_chunk27.wav,0
chunks\real\obama-original_chunk28.wav,0
chunks\real\obama-original_chunk29.wav,0
chunks\real\obama-original_chunk3.wav,0
chunks\real\obama-original_chunk30.wav,0
chunks\real\obama-original_chunk31.wav,0
chunks\real\obama-original_chunk32.wav,0
chunks\real\obama-original_chunk33.wav,0
chunks\real\obama-original_chunk34.wav,0
chunks\real\obama-original_chunk35.wav,0
chunks\real\obama-original_chunk36.wav,0
chunks\real\obama-original_chunk37.wav,0
chunks\real\obama-original_chunk38.wav,0
chunks\real\obama-original_chunk39.wav,0
chunks\real\obama-original_chunk4.wav,0
chunks\real\obama-original_chunk40.wav,0
chunks\real\obama-original_chunk41.wav,0
chunks\real\obama-original_chunk42.wav,0
chunks\real\obama-original_chunk43.wav,0
chunks\real\obama-original_chunk44.wav,0
chunks\real\obama-original_chunk45.wav,0
chunks\real\obama-original_chunk46.wav,0
chunks\real\obama-original_chunk47.wav,0
chunks\real\obama-original_chunk48.wav,0
chunks\real\obama-original_chunk49.wav,0
chunks\real\obama-original_chunk5.wav,0
chunks\real\obama-original_chunk50.wav,0
chunks\real\obama-original_chunk51.wav,0
chunks\real\obama-original_chunk52.wav,0
chunks\real\obama-original_chunk53.wav,0
chunks\real\obama-original_chunk54.wav,0
chunks\real\obama-original_chunk55.wav,0
chunks\real\obama-original_chunk56.wav,0
chunks\real\obama-original_chunk57.wav,0
chunks\real\obama-original_chunk58.wav,0
chunks\real\obama-original_chunk59.wav,0
chunks\real\obama-original_chunk6.wav,0
chunks\real\obama-original_chunk60.wav,0
chunks\real\obama-original_chunk61.wav,0
chunks\real\obama-original_chunk62.wav,0
chunks\real\obama-original_chunk63.wav,0
chunks\real\obama-original_chunk64.wav,0
chunks\real\obama-original_chunk65.wav,0
chunks\real\obama-original_chunk66.wav,0
chunks\real\obama-original_chunk67.wav,0
chunks\real\obama-original_chunk68.wav,0
chunks\real\obama-original_chunk69.wav,0
chunks\real\obama-original_chunk7.wav,0
chunks\real\obama-original_chunk70.wav,0
chunks\real\obama-original_chunk71.wav,0
chunks\real\obama-original_chunk72.wav,0
chunks\real\obama-original_chunk73.wav,0
chunks\real\obama-original_chunk74.wav,0
chunks\real\obama-original_chunk75.wav,0
chunks\real\obama-original_chunk76.wav,0
chunks\real\obama-original_chunk77.wav,0
chunks\real\obama-original_chunk78.wav,0
chunks\real\obama-original_chunk79.wav,0
chunks\real\obama-original_chunk8.wav,0
chunks\real\obama-original_chunk80.wav,0
chunks\real\obama-original_chunk81.wav,0
chunks\real\obama-original_chunk82.wav,0
chunks\real\obama-original_chunk83.wav,0
chunks\real\obama-original_chunk84.wav,0
chunks\real\obama-original_chunk85.wav,0
chunks\real\obama-original_chunk86.wav,0
chunks\real\obama-original_chunk87.wav,0
chunks\real\obama-original_chunk88.wav,0
chunks\real\obama-original_chunk89.wav,0
chunks\real\obama-original_chunk9.wav,0
chunks\real\obama-original_chunk90.wav,0
chunks\real\obama-original_chunk91.wav,0
chunks\real\obama-original_chunk92.wav,0
chunks\real\obama-original_chunk93.wav,0
chunks\real\obama-original_chunk94.wav,0
chunks\real\obama-original_chunk95.wav,0
chunks\real\obama-original_chunk96.wav,0
chunks\real\obama-original_chunk97.wav,0
chunks\real\obama-original_chunk98.wav,0
chunks\real\obama-original_chunk99.wav,0
chunks\real\ryan-original_chunk0.wav,0
chunks\real\ryan-original_chunk1.wav,0
chunks\real\ryan-original_chunk10.wav,0
chunks\real\ryan-original_chunk11.wav,0
chunks\real\ryan-original_chunk12.wav,0
chunks\real\ryan-original_chunk13.wav,0
chunks\real\ryan-original_chunk14.wav,0
chunks\real\ryan-original_chunk15.wav,0
chunks\real\ryan-original_chunk16.wav,0
chunks\real\ryan-original_chunk17.wav,0
chunks\real\ryan-original_chunk18.wav,0
chunks\real\ryan-original_chunk19.wav,0
chunks\real\ryan-original_chunk2.wav,0
chunks\real\ryan-original_chunk20.wav,0
chunks\real\ryan-original_chunk21.wav,0
chunks\real\ryan-original_chunk22.wav,0
chunks\real\ryan-original_chunk23.wav,0
chunks\real\ryan-original_chunk24.wav,0
chunks\real\ryan-original_chunk25.wav,0
chunks\real\ryan-original_chunk26.wav,0
chunks\real\ryan-original_chunk27.wav,0
chunks\real\ryan-original_chunk28.wav,0
chunks\real\ryan-original_chunk29.wav,0
chunks\real\ryan-original_chunk3.wav,0
chunks\real\ryan-original_chunk30.wav,0
chunks\real\ryan-original_chunk4.wav,0
chunks\real\ryan-original_chunk5.wav,0
chunks\real\ryan-original_chunk6.wav,0
chunks\real\ryan-original_chunk7.wav,0
chunks\real\ryan-original_chunk8.wav,0
chunks\real\ryan-original_chunk9.wav,0
chunks\real\taylor-original_chunk0.wav,0
chunks\real\taylor-original_chunk1.wav,0
chunks\real\taylor-original_chunk10.wav,0
chunks\real\taylor-original_chunk100.wav,0
chunks\real\taylor-original_chunk101.wav,0
chunks\real\taylor-original_chunk102.wav,0
chunks\real\taylor-original_chunk103.wav,0
chunks\real\taylor-original_chunk104.wav,0
chunks\real\taylor-original_chunk105.wav,0
chunks\real\taylor-original_chunk106.wav,0
chunks\real\taylor-original_chunk107.wav,0
chunks\real\taylor-original_chunk108.wav,0
chunks\real\taylor-original_chunk109.wav,0
chunks\real\taylor-original_chunk11.wav,0
chunks\real\taylor-original_chunk110.wav,0
chunks\real\taylor-original_chunk111.wav,0
chunks\real\taylor-original_chunk112.wav,0
chunks\real\taylor-original_chunk113.wav,0
chunks\real\taylor-original_chunk114.wav,0
chunks\real\taylor-original_chunk115.wav,0
chunks\real\taylor-original_chunk116.wav,0
chunks\real\taylor-original_chunk117.wav,0
chunks\real\taylor-original_chunk118.wav,0
chunks\real\taylor-original_chunk119.wav,0
chunks\real\taylor-original_chunk12.wav,0
chunks\real\taylor-original_chunk120.wav,0
chunks\real\taylor-original_chunk121.wav,0
chunks\real\taylor-original_chunk122.wav,0
chunks\real\taylor-original_chunk123.wav,0
chunks\real\taylor-original_chunk124.wav,0
chunks\real\taylor-original_chunk125.wav,0
chunks\real\taylor-original_chunk126.wav,0
chunks\real\taylor-original_chunk127.wav,0
chunks\real\taylor-original_chunk128.wav,0
chunks\real\taylor-original_chunk129.wav,0
chunks\real\taylor-original_chunk13.wav,0
chunks\real\taylor-original_chunk130.wav,0
chunks\real\taylor-original_chunk131.wav,0
chunks\real\taylor-original_chunk132.wav,0
chunks\real\taylor-original_chunk133.wav,0
chunks\real\taylor-original_chunk134.wav,0
chunks\real\taylor-original_chunk135.wav,0
chunks\real\taylor-original_chunk136.wav,0
chunks\real\taylor-original_chunk137.wav,0
chunks\real\taylor-original_chunk138.wav,0
chunks\real\taylor-original_chunk139.wav,0
chunks\real\taylor-original_chunk14.wav,0
chunks\real\taylor-original_chunk140.wav,0
chunks\real\taylor-original_chunk141.wav,0
chunks\real\taylor-original_chunk142.wav,0
chunks\real\taylor-original_chunk143.wav,0
chunks\real\taylor-original_chunk144.wav,0
chunks\real\taylor-original_chunk145.wav,0
chunks\real\taylor-original_chunk146.wav,0
chunks\real\taylor-original_chunk147.wav,0
chunks\real\taylor-original_chunk148.wav,0
chunks\real\taylor-original_chunk149.wav,0
chunks\real\taylor-original_chunk15.wav,0
chunks\real\taylor-original_chunk150.wav,0
chunks\real\taylor-original_chunk151.wav,0
chunks\real\taylor-original_chunk152.wav,0
chunks\real\taylor-original_chunk153.wav,0
chunks\real\taylor-original_chunk154.wav,0
chunks\real\taylor-original_chunk155.wav,0
chunks\real\taylor-original_chunk156.wav,0
chunks\real\taylor-original_chunk157.wav,0
chunks\real\taylor-original_chunk158.wav,0
chunks\real\taylor-original_chunk159.wav,0
chunks\real\taylor-original_chunk16.wav,0
chunks\real\taylor-original_chunk160.wav,0
chunks\real\taylor-original_chunk161.wav,0
chunks\real\taylor-original_chunk162.wav,0
chunks\real\taylor-original_chunk163.wav,0
chunks\real\taylor-original_chunk164.wav,0
chunks\real\taylor-original_chunk165.wav,0
chunks\real\taylor-original_chunk166.wav,0
chunks\real\taylor-original_chunk167.wav,0
chunks\real\taylor-original_chunk168.wav,0
chunks\real\taylor-original_chunk169.wav,0
chunks\real\taylor-original_chunk17.wav,0
chunks\real\taylor-original_chunk170.wav,0
chunks\real\taylor-original_chunk171.wav,0
chunks\real\taylor-original_chunk172.wav,0
chunks\real\taylor-original_chunk173.wav,0
chunks\real\taylor-original_chunk174.wav,0
chunks\real\taylor-original_chunk175.wav,0
chunks\real\taylor-original_chunk176.wav,0
chunks\real\taylor-original_chunk177.wav,0
chunks\real\taylor-original_chunk178.wav,0
chunks\real\taylor-original_chunk179.wav,0
chunks\real\taylor-original_chunk18.wav,0
chunks\real\taylor-original_chunk180.wav,0
chunks\real\taylor-original_chunk181.wav,0
chunks\real\taylor-original_chunk182.wav,0
chunks\real\taylor-original_chunk183.wav,0
chunks\real\taylor-original_chunk184.wav,0
chunks\real\taylor-original_chunk185.wav,0
chunks\real\taylor-original_chunk186.wav,0
chunks\real\taylor-original_chunk187.wav,0
chunks\real\taylor-original_chunk188.wav,0
chunks\real\taylor-original_chunk189.wav,0
chunks\real\taylor-original_chunk19.wav,0
chunks\real\taylor-original_chunk190.wav,0
chunks\real\taylor-original_chunk191.wav,0
chunks\real\taylor-original_chunk192.wav,0
chunks\real\taylor-original_chunk193.wav,0
chunks\real\taylor-original_chunk194.wav,0
chunks\real\taylor-original_chunk195.wav,0
chunks\real\taylor-original_chunk196.wav,0
chunks\real\taylor-original_chunk197.wav,0
chunks\real\taylor-original_chunk198.wav,0
chunks\real\taylor-original_chunk199.wav,0
chunks\real\taylor-original_chunk2.wav,0
chunks\real\taylor-original_chunk20.wav,0
chunks\real\taylor-original_chunk21.wav,0
chunks\real\taylor-original_chunk22.wav,0
chunks\real\taylor-original_chunk23.wav,0
chunks\real\taylor-original_chunk24.wav,0
chunks\real\taylor-original_chunk25.wav,0
chunks\real\taylor-original_chunk26.wav,0
chunks\real\taylor-original_chunk27.wav,0
chunks\real\taylor-original_chunk28.wav,0
chunks\real\taylor-original_chunk29.wav,0
chunks\real\taylor-original_chunk3.wav,0
chunks\real\taylor-original_chunk30.wav,0
chunks\real\taylor-original_chunk31.wav,0
chunks\real\taylor-original_chunk32.wav,0
chunks\real\taylor-original_chunk33.wav,0
chunks\real\taylor-original_chunk34.wav,0
chunks\real\taylor-original_chunk35.wav,0
chunks\real\taylor-original_chunk36.wav,0
chunks\real\taylor-original_chunk37.wav,0
chunks\real\taylor-original_chunk38.wav,0
chunks\real\taylor-original_chunk39.wav,0
chunks\real\taylor-original_chunk4.wav,0
chunks\real\taylor-original_chunk40.wav,0
chunks\real\taylor-original_chunk41.wav,0
chunks\real\taylor-original_chunk42.wav,0
chunks\real\taylor-original_chunk43.wav,0
chunks\real\taylor-original_chunk44.wav,0
chunks\real\taylor-original_chunk45.wav,0
chunks\real\taylor-original_chunk46.wav,0
chunks\real\taylor-original_chunk47.wav,0
chunks\real\taylor-original_chunk48.wav,0
chunks\real\taylor-original_chunk49.wav,0
chunks\real\taylor-original_chunk5.wav,0
chunks\real\taylor-original_chunk50.wav,0
chunks\real\taylor-original_chunk51.wav,0
chunks\real\taylor-original_chunk52.wav,0
chunks\real\taylor-original_chunk53.wav,0
chunks\real\taylor-original_chunk54.wav,0
chunks\real\taylor-original_chunk55.wav,0
chunks\real\taylor-original_chunk56.wav,0
chunks\real\taylor-original_chunk57.wav,0
chunks\real\taylor-original_chunk58.wav,0
chunks\real\taylor-original_chunk59.wav,0
chunks\real\taylor-original_chunk6.wav,0
chunks\real\taylor-original_chunk60.wav,0
chunks\real\taylor-original_chunk61.wav,0
chunks\real\taylor-original_chunk62.wav,0
chunks\real\taylor-original_chunk63.wav,0
chunks\real\taylor-original_chunk64.wav,0
chunks\real\taylor-original_chunk65.wav,0
chunks\real\taylor-original_chunk66.wav,0
chunks\real\taylor-original_chunk67.wav,0
chunks\real\taylor-original_chunk68.wav,0
chunks\real\taylor-original_chunk69.wav,0
chunks\real\taylor-original_chunk7.wav,0
chunks\real\taylor-original_chunk70.wav,0
chunks\real\taylor-original_chunk71.wav,0
chunks\real\taylor-original_chunk72.wav,0
chunks\real\taylor-original_chunk73.wav,0
chunks\real\taylor-original_chunk74.wav,0
chunks\real\taylor-original_chunk75.wav,0
chunks\real\taylor-original_chunk76.wav,0
chunks\real\taylor-original_chunk77.wav,0
chunks\real\taylor-original_chunk78.wav,0
chunks\real\taylor-original_chunk79.wav,0
chunks\real\taylor-original_chunk8.wav,0
chunks\real\taylor-original_chunk80.wav,0
chunks\real\taylor-original_chunk81.wav,0
chunks\real\taylor-original_chunk82.wav,0
chunks\real\taylor-original_chunk83.wav,0
chunks\real\taylor-original_chunk84.wav,0
chunks\real\taylor-original_chunk85.wav,0
chunks\real\taylor-original_chunk86.wav,0
chunks\real\taylor-original_chunk87.wav,0
chunks\real\taylor-original_chunk88.wav,0
chunks\real\taylor-original_chunk89.wav,0
chunks\real\taylor-original_chunk9.wav,0
chunks\real\taylor-original_chunk90.wav,0
chunks\real\taylor-original_chunk91.wav,0
chunks\real\taylor-original_chunk92.wav,0
chunks\real\taylor-original_chunk93.wav,0
chunks\real\taylor-original_chunk94.wav,0
chunks\real\taylor-original_chunk95.wav,0
chunks\real\taylor-original_chunk96.wav,0
chunks\real\taylor-original_chunk97.wav,0
chunks\real\taylor-original_chunk98.wav,0
chunks\real\taylor-original_chunk99.wav,0
chunks\real\trump-original_chunk0.wav,0
chunks\real\trump-original_chunk1.wav,0
chunks\real\trump-original_chunk10.wav,0
chunks\real\trump-original_chunk100.wav,0
chunks\real\trump-original_chunk101.wav,0
chunks\real\trump-original_chunk102.wav,0
chunks\real\trump-original_chunk103.wav,0
chunks\real\trump-original_chunk104.wav,0
chunks\real\trump-original_chunk105.wav,0
chunks\real\trump-original_chunk106.wav,0
chunks\real\trump-original_chunk107.wav,0
chunks\real\trump-original_chunk108.wav,0
chunks\real\trump-original_chunk109.wav,0
chunks\real\trump-original_chunk11.wav,0
